date,city,diff
2016-03-01,嘉義市,-33.0
2016-04-01,嘉義市,199.0
2016-05-01,嘉義市,-168.0
2016-06-01,嘉義市,-41.0
2016-07-01,嘉義市,-129.0
2016-08-01,嘉義市,-133.0
2016-09-01,嘉義市,-102.0
2016-10-01,嘉義市,-86.0
2016-11-01,嘉義市,11.0
2016-12-01,嘉義市,59.0
2017-01-01,嘉義市,5.0
2017-02-01,嘉義市,-51.0
2017-03-01,嘉義市,110.0
2017-04-01,嘉義市,11.0
2017-05-01,嘉義市,-156.0
2017-06-01,嘉義市,-76.0
2017-07-01,嘉義市,-109.0
2017-08-01,嘉義市,-181.0
2017-09-01,嘉義市,-89.0
2017-10-01,嘉義市,26.0
2017-11-01,嘉義市,-26.0
2017-12-01,嘉義市,60.0
2018-01-01,嘉義市,-53.0
2018-02-01,嘉義市,-18.0
2018-03-01,嘉義市,-20.0
2018-04-01,嘉義市,-68.0
2018-05-01,嘉義市,-148.0
2018-06-01,嘉義市,-140.0
2018-07-01,嘉義市,22.0
2018-08-01,嘉義市,-164.0
2018-09-01,嘉義市,-110.0
2018-10-01,嘉義市,42.0
2018-11-01,嘉義市,-44.0
2018-12-01,嘉義市,-75.0
2019-01-01,嘉義市,-43.0
2019-02-01,嘉義市,-36.0
2019-03-01,嘉義市,-41.0
2019-04-01,嘉義市,-28.0
2019-05-01,嘉義市,40.0
2019-06-01,嘉義市,-79.0
2019-07-01,嘉義市,-204.0
2019-08-01,嘉義市,-163.0
2007-04-01,南投縣,-194.0
2007-05-01,南投縣,-344.0
2007-06-01,南投縣,-283.0
2007-07-01,南投縣,-4.0
2007-08-01,南投縣,-117.0
2007-09-01,南投縣,-288.0
2007-10-01,南投縣,237.0
2007-11-01,南投縣,-22.0
2007-12-01,南投縣,8.0
2008-01-01,南投縣,-110.0
2008-02-01,南投縣,-106.0
2008-03-01,南投縣,-181.0
2008-04-01,南投縣,-150.0
2008-05-01,南投縣,-287.0
2008-06-01,南投縣,-121.0
2008-07-01,南投縣,-147.0
2008-08-01,南投縣,-193.0
2008-09-01,南投縣,-348.0
2008-10-01,南投縣,-40.0
2008-11-01,南投縣,25.0
2008-12-01,南投縣,-306.0
2009-01-01,南投縣,57.0
2009-02-01,南投縣,-77.0
2009-03-01,南投縣,-103.0
2009-04-01,南投縣,-116.0
2009-05-01,南投縣,-270.0
2009-06-01,南投縣,63.0
2009-07-01,南投縣,-130.0
2009-08-01,南投縣,-236.0
2009-09-01,南投縣,-186.0
2009-10-01,南投縣,14.0
2009-11-01,南投縣,122.0
2009-12-01,南投縣,-67.0
2010-01-01,南投縣,51.0
2010-02-01,南投縣,-170.0
2010-03-01,南投縣,-507.0
2010-04-01,南投縣,-431.0
2010-05-01,南投縣,-446.0
2010-06-01,南投縣,-1038.0
2010-07-01,南投縣,-343.0
2010-08-01,南投縣,-166.0
2010-09-01,南投縣,-475.0
2010-10-01,南投縣,-388.0
2010-11-01,南投縣,-179.0
2010-12-01,南投縣,-241.0
2011-01-01,南投縣,-312.0
2011-02-01,南投縣,-239.0
2011-03-01,南投縣,-387.0
2011-04-01,南投縣,-267.0
2011-05-01,南投縣,-441.0
2011-06-01,南投縣,-419.0
2011-07-01,南投縣,-300.0
2011-08-01,南投縣,-321.0
2011-09-01,南投縣,-314.0
2011-10-01,南投縣,-315.0
2011-11-01,南投縣,-213.0
2011-12-01,南投縣,-156.0
2012-01-01,南投縣,-245.0
2012-02-01,南投縣,-361.0
2012-03-01,南投縣,-299.0
2012-04-01,南投縣,-98.0
2012-05-01,南投縣,-352.0
2012-06-01,南投縣,-234.0
2012-07-01,南投縣,-226.0
2012-08-01,南投縣,-352.0
2012-09-01,南投縣,-266.0
2012-10-01,南投縣,-85.0
2012-11-01,南投縣,-11.0
2012-12-01,南投縣,-82.0
2013-01-01,南投縣,-153.0
2013-02-01,南投縣,-122.0
2013-03-01,南投縣,-188.0
2013-04-01,南投縣,-307.0
2013-05-01,南投縣,-371.0
2013-06-01,南投縣,-317.0
2013-07-01,南投縣,-207.0
2013-08-01,南投縣,-219.0
2013-09-01,南投縣,-328.0
2013-10-01,南投縣,-283.0
2013-11-01,南投縣,-241.0
2013-12-01,南投縣,-238.0
2014-01-01,南投縣,-185.0
2014-02-01,南投縣,-306.0
2014-03-01,南投縣,-416.0
2014-04-01,南投縣,-108.0
2014-05-01,南投縣,-211.0
2014-06-01,南投縣,-212.0
2014-07-01,南投縣,-220.0
2014-08-01,南投縣,-219.0
2014-09-01,南投縣,-264.0
2014-10-01,南投縣,-187.0
2014-11-01,南投縣,-58.0
2014-12-01,南投縣,-521.0
2015-01-01,南投縣,-345.0
2015-02-01,南投縣,-274.0
2015-03-01,南投縣,-604.0
2015-04-01,南投縣,-632.0
2015-05-01,南投縣,-520.0
2015-06-01,南投縣,-422.0
2015-07-01,南投縣,-458.0
2015-08-01,南投縣,-428.0
2015-09-01,南投縣,-538.0
2015-10-01,南投縣,-183.0
2015-11-01,南投縣,-173.0
2015-12-01,南投縣,-248.0
2016-01-01,南投縣,-328.0
2016-02-01,南投縣,-576.0
2016-03-01,南投縣,-440.0
2016-04-01,南投縣,-294.0
2016-05-01,南投縣,-431.0
2016-06-01,南投縣,-211.0
2016-07-01,南投縣,-244.0
2016-08-01,南投縣,-436.0
2016-09-01,南投縣,-478.0
2016-10-01,南投縣,-392.0
2016-11-01,南投縣,-289.0
2016-12-01,南投縣,-208.0
2017-01-01,南投縣,-325.0
2017-02-01,南投縣,-277.0
2017-03-01,南投縣,-463.0
2017-04-01,南投縣,-236.0
2017-05-01,南投縣,-287.0
2017-06-01,南投縣,-314.0
2017-07-01,南投縣,-329.0
2017-08-01,南投縣,-450.0
2017-09-01,南投縣,-387.0
2017-10-01,南投縣,-338.0
2017-11-01,南投縣,-283.0
2017-12-01,南投縣,-423.0
2018-01-01,南投縣,-365.0
2018-02-01,南投縣,-237.0
2018-03-01,南投縣,-346.0
2018-04-01,南投縣,-224.0
2018-05-01,南投縣,-348.0
2018-06-01,南投縣,-337.0
2018-07-01,南投縣,-343.0
2018-08-01,南投縣,-426.0
2018-09-01,南投縣,-308.0
2018-10-01,南投縣,-241.0
2018-11-01,南投縣,-390.0
2018-12-01,南投縣,-455.0
2019-01-01,南投縣,-425.0
2019-02-01,南投縣,-171.0
2019-03-01,南投縣,-268.0
2019-04-01,南投縣,-276.0
2019-05-01,南投縣,-345.0
2019-06-01,南投縣,-263.0
2019-07-01,南投縣,-199.0
2019-08-01,南投縣,-22.0
